Ст_№_ГПА;Дата;ГТУ1_В;ГТУ1_Г;ГТУ1_О;ГТУ2_В;ГТУ2_Г;ГТУ2_О;ГТУ3_В;ГТУ3_Г;ГТУ3_О;ГТУ4_В;ГТУ4_Г;ГТУ4_О;ГТУ5_В;ГТУ5_Г;ГТУ5_О;ГТУ6_В;ГТУ6_Г;ГТУ6_О;ЦБН1_В;ЦБН1_Г;ЦБН1_О;ЦБН2_В;ЦБН2_Г;ЦБН2_О;ЦБН3_В;ЦБН3_Г;ЦБН4_В;ЦБН4_Г;ЦБН4_О;ЦБН4_NТВД;ЦБН4_NТНД;ЦБН4_3;ЦБН4_Рвх;ЦБН4_Рвых;Оценка_ГТУ;Оценка_ЦБН;Оценка_ГПА;Прибор;ЧД_Гц;Наработка_ГТУ_ч;Примечание
Ст_№_ГПА;Дата;ГТУ1_В;ГТУ1_Г;ГТУ1_О;ГТУ2_В;ГТУ2_Г;ГТУ2_О;ГТУ3_В;ГТУ3_Г;ГТУ3_О;ГТУ4_В;ГТУ4_Г;ГТУ4_О;ГТУ5_В;ГТУ5_Г;ГТУ5_О;ГТУ6_В;ГТУ6_Г;ГТУ6_О;ЦБН1_В;ЦБН1_Г;ЦБН1_О;ЦБН2_В;ЦБН2_Г;ЦБН2_О;ЦБН3_В;ЦБН3_Г;ЦБН4_В;ЦБН4_Г;ЦБН4_О;ЦБН4_NТВД;ЦБН4_NТНД;ЦБН4_3;ЦБН4_Рвх;ЦБН4_Рвых;Оценка_ГТУ;Оценка_ЦБН;Оценка_ГПА;Прибор;ЧД_Гц;Наработка_ГТУ_ч;Примечание
11;2002-11-10 10:00:00;3.5;1.8;1.1;1.8;1.3;1.1;3;2.4;0.6;;;;;;;;;;1.2;1.1;0.8;;;;;;;;;4800;5090;;;;хорошо;отлично;хорошо;;;;
11;2003-01-15 10:00:00;1.2;1.2;0.8;1.1;1;0.7;3.3;2.9;0.6;;;;;;;;;;0.8;0.8;1.4;;;;;;;;;4710;4980;;;;хорошо;отлично;хорошо;;;;
11;2003-02-26 10:00:00;1.3;1.2;1.1;1.2;1.1;0.9;3.7;2.8;1.1;;;;;;;;;;0.8;0.8;1;;;;;;;;;4740;4950;;;;хорошо;отлично;хорошо;№764/986;10 - 1000;;
11;2003-03-19 10:00:00;1.3;1.7;0.8;1.7;1.7;1.1;4.3;4.2;0.7;;;;;;;;;;1.1;1.3;1.2;;;;;;;;;4880;5220;;;;хорошо;отлично;хорошо;№764/986;10 - 1000;;
11;2003-09-08 10:00:00;1;1.2;1;1;1.2;0.8;3.6;3.2;1.1;;;;;;;;;;1.8;1.3;3.4;;;;;;;;;5110;4960;;;;хорошо;допустимо;допустимо;№763/1023;10 - 1000;;
11;2003-10-20 10:00:00;1.1;1.3;1.5;1.2;1.2;0.8;4;3.5;1;;;;;;;;;;0.9;0.7;0.9;;;;;;;;;4790;5020;;;;хорошо;отлично;хорошо;№763/1023;10 - 1000;;
11;2004-01-09 10:00:00;;;;;;;;3.6;;;;;;;;;;;1.6;;;;;;;;;;;4740;5180;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-02-09 10:00:00;;;;;;;;2.4;;;;;;;;;;;1.4;;;;;;;;;;;4660;4750;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-02-24 10:00:00;;;;;;;;3.7;;;;;;;;;;;1.3;;;;;;;;;;;4880;5090;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-03-09 10:00:00;;;;;;;;4;;;;;;;;;;;1.5;;;;;;;;;;;4830;5040;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-03-23 10:00:00;;;;;;;;2.6;;;;;;;;;;;1.1;;;;;;;;;;;4790;5000;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-04-13 10:00:00;;;;;;;;3.8;;;;;;;;;;;1.6;;;;;;;;;;;4800;5000;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-04-26 10:00:00;;;;;;;;3.3;;;;;;;;;;;2.1;;;;;;;;;;;4660;4810;;;;хорошо;хорошо;хорошо;ВИК-3;10 - 1000*;;
11;2004-05-15 10:00:00;1.2;1.3;1.2;1.1;1.1;0.8;3.1;4;1.1;;;;;;;;;;0.7;0.7;1;;;;;;;;;4910;4920;;;;хорошо;отлично;хорошо;№00763;10 - 1000;;
11;2004-05-24 10:00:00;1.3;1.3;1.4;1;1.1;0.8;3.2;3.9;1.1;;;;;;;;;;0.9;0.8;1;;;;;;;;;5060;4960;;;;хорошо;отлично;хорошо;ВК-5№763;10 - 1000;;
11;2004-06-10 10:00:00;;;;;;;;3.5;;;;;;;;;;;1.5;;;;;;;;;;;4860;4860;;;;хорошо;отлично;хорошо;ВИК-3;10 - 1000*;;
11;2004-06-24 10:00:00;;;;;;;;2.2;;;;;;;;;;;3;;;;;;;;;;;4650;4780;;;;хорошо;допустимо;допустимо;ВИК-3;10 - 1000*;;
11;2004-07-26 10:00:00;;;;;;;;2.2;;;;;;;;;;;2.6;;;;;;;;;;;4670;4760;;;;хорошо;допустимо;допустимо;ВИК-3;10 - 1000*;;
11;2004-09-23 10:00:00;;;;;;;;5.3;;;;;;;;;;;2.8;;;;;;;;;;;4895;5230;;;;допустимо;допустимо;допустимо;ВИК-3;10 - 1000*;;
11;2005-01-17 13:40:00;1.4;1.7;1.1;1.7;1.7;1;4.4;4.7;0.9;;;;;;;;;;0.9;0.6;0.8;;;;;;;;;4740;5170;;33.5;40.3;допустимо;отлично;допустимо;ВК-5 №1401;10 - 1000;;
11;2005-04-08 11:00:00;1.2;0.8;1.3;1;0.6;0.6;2.6;2;0.8;;;;;;;;;;0.8;0.7;1.5;;;;;;;;;4800;4920;;38.1;43;хорошо;отлично;хорошо;ВК-5 №1401;10 - 1000;;
11;2005-04-11 10:00:00;1.1;0.8;1.2;0.9;0.7;0.7;2.2;1.4;0.6;;;;;;;;;;0.7;0.7;1.1;;;;;;;;;4700;4860;;33;38.4;хорошо;отлично;хорошо;ВК-5 №1401;10 - 1000;;
11;2005-04-11 11:30:00;1.2;1.1;1.4;1.1;0.8;0.9;2.3;1.8;0.7;;;;;;;;;;0.7;0.5;0.7;;;;;;;;;4800;5010;;33;38.4;хорошо;отлично;хорошо;ВК-5 №1401;10 - 1000;;
11;2005-04-11 13:30:00;1.2;0.7;1;0.8;0.6;0.6;1.7;1.2;0.6;;;;;;;;;;0.6;0.6;0.7;;;;;;;;;4660;4740;;33.1;37.8;отлично;отлично;отлично;ВК-5 №1401;10 - 1000;;
11;2005-04-22 09:00:00;1.1;1;0.9;1;0.8;0.7;1.7;1.7;0.6;;;;;;;;;;0.7;0.6;1.2;;;;;;;;;4790;5020;;40;48.4;отлично;отлично;отлично;ВК-5 №1401;10 - 1000;;
11;2005-05-19 08:30:00;0.6;0.5;0.3;0.6;0.4;0.3;1.4;1;0.2;;;;;;;;;;0.5;0.4;0.5;;;;;;;;;4680;4780;;36.6;43;отлично;отлично;отлично;ВИК-3 №001;10 - 1000*;52035;
11;2005-06-30 08:55:00;1;0.8;1.1;0.8;0.5;0.5;1.9;1.5;0.3;;;;;;;;;;0.5;0.2;0.4;;;;;;;;;4780;4940;;33.8;40.2;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;52212;
11;2005-07-19 08:50:00;0.6;0.6;0.8;0.6;0.5;0.5;1.5;1.1;0.3;;;;;;;;;;0.3;0.2;0.1;;;;;;;;;4730;4810;;34.8;41.1;отлично;отлично;отлично;ВИК-3 №001;10 - 1000*;52354;
11;2005-08-09 08:35:00;0.7;0.4;0.7;0.7;0.3;0.7;1.1;1.1;0.2;;;;;;;;;;0.2;0.2;0.3;;;;;;;;;4690;4680;;35.9;42.6;отлично;отлично;отлично;ВИК-3 №001;10 - 1000*;52826;
11;2005-08-24 08:30:00;0.8;0.8;0.7;1.1;0.5;0.7;2;1.6;0.3;;;;;;;;;;0.3;0.3;0.2;;;;;;;;;4860;4940;;37.1;43.3;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;53170;
11;2005-09-12 09:00:00;0.6;1;0.8;1.1;0.8;0.4;1.5;1.4;0.3;;;;;;;;;;0.3;0.6;0.3;;;;;;;;;4710;4940;;34.1;40.8;отлично;отлично;отлично;ВИК-3 №001;10 - 1000*;53626;
11;2005-10-10 08:30:00;0.6;0.7;0.8;0.7;0.4;0.6;1.6;1;0.3;;;;;;;;;;0.3;0.3;0.4;;;;;;;;;4710;4720;;43.6;52.1;отлично;отлично;отлично;ВИК-3 №001;10 - 1000*;53985;
11;2005-10-25 09:00:00;0.7;0.6;0.6;0.8;0.5;0.6;2.1;1.3;0.3;;;;;;;;;;0.5;0.3;0.5;;;;;;;;;4860;4950;;37.4;44.1;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;54330; -
11;2005-11-14 14:00:00;0.7;0.7;0.6;0.9;0.7;0.6;2.4;1.8;0.6;;;;;;;;;;0.6;0.4;0.3;;;;;;;;;4940;5100;;35;41.6;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;54815;деф проточ ч ОК 0-5ст
11;2005-11-25 10:00:00;0.7;1.1;0.8;0.7;0.7;0.6;1.8;1.4;0.4;;;;;;;;;;0.8;0.4;0.3;;;;;;;;;4760;4990;;33.6;40.1;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;55075; -
11;2005-12-12 14:00:00;0.9;0.9;0.8;0.8;0.8;0.6;1.7;1.7;0.5;;;;;;;;;;1;0.5;0.7;;;;;;;;;4730;5210;;32.1;39.9;отлично;отлично;отлично;ВК-5 №763;10 - 1000;55487; -
11;2006-02-26 13:30:00;1.3;0.9;0.9;1;0.9;0.6;3.4;2.4;0.9;;;;;;;;;;1.2;0.9;1.1;;;;;;;;;4600;5220;;31.4;38.8;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;55846; -
11;2006-03-13 09:00:00;1;1;0.8;1;0.9;1;2;2.1;0.7;;;;;;;;;;0.8;0.6;1;;;;;;;;;4710;5160;;31.9;39.5;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;56202; -
11;2006-03-23 10:00:00;1.4;1.1;0.7;1.1;0.9;0.9;2.3;2.1;0.6;;;;;;;;;;0.8;0.8;1.1;;;;;;;;;4850;5180;;32.6;40.1;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;56443; -
11;2006-04-14 10:00:00;1.2;1.3;1.5;1.9;1;1.3;2.8;3.6;1.6;;;;;;;;;;1.6;1;1.2;;;;;;;;;4940;5090;;35.5;42.9;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;56971; -
11;2006-04-27 10:00:00;1.1;1.1;1.6;1.4;0.7;0.8;2.6;2.1;1;;;;;;;;;;0.8;0.7;0.7;;;;;;;;;4720;5060;;33.1;40.8;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;57283; -
11;2006-05-11 11:00:00;0.9;0.9;0.6;1.1;0.8;0.7;2.4;1.9;0.5;;;;;;;;;;0.3;0.3;0.3;;;;;;;;;4860;4950;;37;43.7;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;57620; -
11;2006-05-23 15:00:00;1;0.9;0.6;1;0.6;0.9;2.7;1.8;0.3;;;;;;;;;;0.8;0.3;0.3;;;;;;;;;4870;4790;;36.3;42.3;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;57912; -
11;2006-06-05 10:00:00;1;0.9;0.6;1.3;0.7;0.9;2.4;1.4;0.4;;;;;;;;;;0.3;0.4;0.3;;;;;;;;;4900;4790;;38;44.3;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;58219;АНТЕС- деф проточ ч ЦН
11;2006-06-19 09:00:00;0.8;0.9;0.9;1;0.6;0.8;1.9;1.2;0.6;;;;;;;;;;0.3;0.3;0.3;;;;;;;;;4760;4800;;33.3;39.2;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;58554;АНТЕС- деф проточ ч ЦН
11;2006-08-24 09:00:00;1;1.1;1.1;1.4;0.97;0.86;3;2.5;0.45;;;;;;;;;;0.5;0.58;0.35;;;;;;;;;4870;5120;;34.5;41.6;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;58577; -
11;2006-09-22 09:00:00;0.78;0.97;0.79;1;0.72;0.75;2;1.9;0.55;;;;;;;;;;0.38;0.54;0.31;;;;;;;;;4795;5050;;35.1;42.2;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;58937; -
11;2006-10-09 09:00:00;0.73;0.91;1.5;0.85;0.84;0.8;2.1;2.1;0.3;;;;;;;;;;0.57;0.64;0.3;;;;;;;;;4775;5125;;33.1;40.1;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;59347; -
11;2006-10-23 09:00:00;0.89;1.2;0.85;1.1;1;0.76;3.1;2.6;0.5;;;;;;;;;;1.5;0.47;0.86;;;;;;;;;4880;5200;;32.2;38.7;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;59683;деф проточ ч ОК 6-12ст
11;2006-11-10 14:00:00;1;1.3;1.2;1.1;0.77;0.69;2.8;2.4;0.59;;;;;;;;;;0.38;0.44;0.31;;;;;;;;;4804;5225;;31.9;38.4;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;60054;А- деф в обл выс оборот частот
11;2006-11-21 14:00:00;0.85;1.1;1.2;1.2;1.1;0.64;1.8;2.3;0.3;;;;;;;;;;0.43;0.3;0.33;;;;;;;;;4775;5190;;32.9;40.1;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;60318; -
11;2006-12-07 08:00:00;0.95;1;0.68;1.3;0.97;0.85;3.3;2.5;0.32;;;;;;;;;;0.52;0.53;0.46;;;;;;;;;4934;5180;;33.6;40.7;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;60696; -
11;2006-12-18 15:00:00;1.3;1.2;1.1;1;1;0.7;2.5;2.4;0.6;;;;;;;;;;0.54;0.3;0.3;;;;;;;;;4770;5180;;30.4;36.7;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;60967; -
11;2007-01-05 10:00:00;0.9;0.9;1.2;1;0.7;0.6;2.1;1.8;0.4;;;;;;;;;;0.3;0.4;0.3;;;;;;;;;4780;5005;;32.6;39;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;61394; -
11;2007-01-22 09:00:00;0.9;1.3;1;1.1;1.3;0.7;2;2.9;0.33;;;;;;;;;;0.45;0.3;0.4;;;;;;;;;4740;5230;;30.8;37;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;61801;А- деф в обл выс оборот частот
11;2007-02-05 09:00:00;0.9;1.2;0.9;1.1;1.1;0.5;2;2.6;0.33;;;;;;;;;;0.32;0.3;0.3;;;;;;;;;4690;5245;;32.4;39.6;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;62137; -
11;2007-02-26 09:00:00;0.9;1.2;1;1.2;1.1;0.7;1.9;2.5;0.4;;;;;;;;;;0.86;0.3;0.4;;;;;;;;;4770;5250;;31.1;37.8;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;62641; -
11;2007-03-12 09:00:00;1.5;1.3;2.2;1.8;1.2;1.2;2.6;1.1;2.8;;;;;;;;;;0.7;0.8;1.4;;;;;;;;;4810;5000;;;;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;62704; -
11;2007-08-02 09:00:00;0.6;0.7;0.7;0.7;0.4;0.6;1.5;0.9;0.7;;;;;;;;;;0.7;0.6;0.5;;;;;;;;;4370;4300;;34;37.9;отлично;отлично;отлично;ВК-5 №763;10 - 1000;63067;"цех на ""кольце"""
11;2007-08-29 09:00:00;0.4;0.5;0.5;0.5;0.5;0.6;1.6;0.9;0.5;;;;;;;;;;0.4;0.4;0.5;;;;;;;;;4440;4280;;39.2;45.1;отлично;отлично;отлично;ВК-5 №763;10 - 1000;63424; -
11;2007-08-30 09:30:00;0.4;0.6;0.6;0.7;0.7;0.8;1.7;1.1;0.5;;;;;;;;;;0.5;0.4;0.7;;;;;;;;;4525;4450;;39.4;45.3;отлично;отлично;отлично;ВК-5 №763;10 - 1000;63449; -
11;2007-08-30 10:30:00;0.4;0.5;0.6;0.6;0.5;0.5;1.6;1;0.4;;;;;;;;;;0.5;0.4;0.7;;;;;;;;;4450;4350;;39.2;45.1;отлично;отлично;отлично;ВК-5 №763;10 - 1000;63450; -
11;2007-08-30 11:30:00;0.4;0.5;0.7;0.5;0.4;0.5;1.6;1.1;0.5;;;;;;;;;;0.5;0.4;0.6;;;;;;;;;4410;4255;;39.2;45.1;отлично;отлично;отлично;ВК-5 №763;10 - 1000;63451; -
11;2007-09-12 10:00:00;0.5;0.6;0.6;0.5;0.5;0.5;2.1;1.2;0.6;;;;;;;;;;1.2;1;2.5;;;;;;;;;4560;4540;;44.7;52.5;хорошо;допустимо;допустимо;ВК-5 №763;10 - 1000;63761;околопомпажная зона ЦБН
11;2007-10-16 09:00:00;1.4;1.5;1.2;1.6;1.1;1.1;3.6;3.4;0.6;;;;;;;;;;1.2;0.7;0.9;;;;;;;;;4888;5160;;35.6;41.5;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;64030; -
11;2007-10-29 14:00:00;1.4;1.6;1.4;1.7;1.2;1;3.5;3.7;0.8;;;;;;;;;;0.9;0.7;0.8;;;;;;;;;4895;5115;;35.4;41.2;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;64347; -
11;2007-11-09 10:00:00;1.4;1.2;1.6;1.1;0.9;0.6;2.2;2.3;0.8;;;;;;;;;;0.7;0.7;1.3;;;;;;;;;4674;4960;;35.3;42.4;хорошо;отлично;хорошо;ВК-5 №763;10 - 1000;64607; -
11;2007-12-18 08:00:00;1.2;1.2;1.2;1.3;0.9;0.8;3.5;2.7;0.3;;;;;;;;;;0.32;0.3;0.6;;;;;;;;;4810;5170;;31;37.7;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;64785; -
11;2008-01-10 09:00:00;1.2;1.4;1.6;1.3;1;0.9;2.2;3;0.3;;;;;;;;;;0.5;0.6;1;;;;;;;;;4770;5190;;33.2;39.7;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;65338; -
11;2008-01-25 09:30:00;1.2;1.3;1.6;1.3;1.1;1.2;2.1;2.3;0.4;;;;;;;;;;0.9;0.4;0.5;;;;;;;;;4780;5150;;;;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;65723; -
11;2008-02-12 10:00:00;1.2;1.1;1.3;1.2;0.7;1;2.2;1.7;0.3;;;;;;;;;;0.3;0.4;0.3;;;;;;;;;4820;4920;;36.1;42.6;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;66131; -
11;2008-02-26 14:00:00;1.4;1.3;1;1.4;1;1;2.4;2.7;0.3;;;;;;;;;;0.6;0.4;0.5;;;;;;;;;4850;5140;;34.2;41;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;66495; -
11;2008-03-18 09:00:00;1.7;1.4;1;1.7;1;1.1;2.5;2.9;0.5;;;;;;;;;;1.2;0.9;1;;;;;;;;;5020;5200;;36.6;43.9;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;66970; -
11;2008-04-07 15:00:00;1.3;1.1;1.8;1.4;0.7;0.9;2.1;1.8;0.6;;;;;;;;;;0.3;0.3;0.4;;;;;;;;;4755;4850;;;;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;67122; -
11;2008-04-28 09:00:00;3;2;2;2.5;1.3;1.4;2.8;2;1;;;;;;;;;;1.1;0.6;1.9;;;;;;;;;4820;5010;;;;хорошо;хорошо;хорошо;ВИК-3 №001;10 - 5000;67619; -
11;2008-05-20 10:00:00;1.5;1;1.4;1;1;1;1.8;1.7;0.5;;;;;;;;;;1.3;1.7;1.5;;;;;;;;;4820;5010;;;;хорошо;отлично;хорошо;ВК-5 №1401;10 - 1000;68148; -
11;2008-06-10 09:00:00;1;1;1;1.3;1.2;1.1;2.3;3;0.4;;;;;;;;;;0.3;0.3;0.3;;;;;;;;;4990;5085;;36.8;43.6;хорошо;отлично;хорошо;ВИК-3 №001;10 - 1000*;68651; -
11;2008-06-25 10:00:00;1.3;1.4;1.5;1.3;1.2;1.3;2;1.8;0.5;;;;;;;;;;0.7;0.5;1.2;;;;;;;;;4717;4730;;35.4;41.9;хорошо;отлично;хорошо;ВК-5 №1401;10 - 1000;69012; -
11;2008-09-22 10:00:00;1.5;1.6;2.1;1.7;0.9;1;2;2.1;0.5;;;;;;;;;;0.7;0.7;0.9;;;;;;;;;4705;4950;;34.3;40.6;хорошо;отлично;хорошо;ВК-5 №1401;10 - 1000;69201; -
11;2008-11-10 09:00:00;1.1;1.1;1.2;1;0.9;0.4;1.9;2.3;0.44;;;;;;;;;;0.77;0.86;0.56;;;;;;;;;4665;5020;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;69639; -
11;2009-01-14 11:00:00;0.81;0.88;1.4;1.1;0.63;0.61;1.95;1.6;0.42;;;;;;;;;;0.62;0.38;0.43;;;;;;;;;4750;4824;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;70649; -
11;2009-02-09 10:00:00;0.84;0.76;0.8;0.81;0.54;0.56;1.6;1.1;0.42;;;;;;;;;;0.65;0.59;0.4;;;;;;;;;4595;4593;;;;отлично;отлично;отлично;SKF-GX,№71014;10 - 1000;71272; -
11;2009-03-10 14:00:00;1;0.9;1.4;1.2;0.8;0.7;1.6;1.4;0.5;;;;;;;;;;0.7;0.7;1.3;;;;;;;;;4740;4690;;40.1;48;отлично;отлично;отлично;ВК-5 №1401;10 - 1000;71972; -
11;2009-03-26 08:40:00;0.88;1.7;1.1;1.1;1.15;1.2;2.4;3;0.65;;;;;;;;;;1.2;0.54;0.65;;;;;;;;;4980;5040;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;72330; -
11;2009-04-09 14:00:00;1.2;1.8;2.4;1.6;1.5;0.8;2.5;2;1.2;;;;;;;;;;2.2;2.5;1;;;;;;;;;4814;4885;;40.7;49.5;хорошо;допустимо;допустимо;ВК-5М №12628;10 - 1000;72671; -
11;2009-04-27 08:00:00;0.7;1.2;1;1.1;1.2;0.8;2.5;3;0.5;;;;;;;;;;1.3;1.5;1;;;;;;;;;4820;4900;;;;хорошо;отлично;хорошо;ВК-5М №12628;10 - 1000;73006; -
11;2009-05-13 09:00:00;0.63;1;0.9;0.78;0.84;0.56;2;2;0.46;;;;;;;;;;0.85;0.83;0.56;;;;;;;;;4910;4930;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;73391; -
11;2009-05-25 11:00:00;0.8;1.4;0.9;1.1;1.4;0.7;1.9;3.3;0.5;;;;;;;;;;2.6;2.7;2;;;;;;;;;4935;5096;;39;48.7;хорошо;допустимо;допустимо;ВК-5 №1401;10 - 1000;73681; -
11;2009-06-30 09:00:00;1;1.3;0.9;1.1;1.4;0.7;1.9;2.9;0.5;;;;;;;;;;2;2.2;1.5;;;;;;;;;4910;4870;;;;хорошо;хорошо;хорошо;ВК-5 №1401;10 - 1000;74558; -
11;2009-08-25 10:20:00;0.86;1.2;1.2;1.4;0.89;1;2.7;2.1;1;;;;;;;;;;1.8;1.5;1.3;;;;;;;;;4800;4950;;;;хорошо;хорошо;хорошо;SKF-GX,№71014;10 - 1000;75053; -
11;2009-08-26 09:40:00;0.91;1.3;1;1;1.1;1;2.3;2.5;0.64;;;;;;;;;;0.77;0.72;0.7;;;;;;;;;4969;5044;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;75077; -
11;2009-08-26 00:00:00;0.83;0.89;1.2;0.97;0.72;0.82;2;1.4;0.77;;;;;;;;;;0.93;0.75;1.1;;;;;;;;;4744;4800;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;75078; -
11;2009-11-17 10:15:00;0.95;0.85;1.3;0.86;0.75;0.72;2.1;1.6;0.91;;;;;;;;;;1.45;1.2;1.2;;;;;;;;;4556;4800;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;75162; -
11;2009-11-17 13:20:00;0.73;0.83;1;0.92;0.78;0.61;2.1;1.9;0.78;;;;;;;;;;0.96;0.73;0.76;;;;;;;;;4650;4913;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;75163; -
11;2009-11-17 14:00:00;1.1;1;1.3;0.96;0.87;0.71;2.4;2.4;0.75;;;;;;;;;;1.1;0.93;1;;;;;;;;;4688;5006;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;75164; -
11;2009-11-23 09:35:00;0.85;1.4;1.54;0.95;0.77;0.58;2.7;3.4;0.9;;;;;;;;;;1.3;0.93;0.8;;;;;;;;;4744;4894;;;;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000;75406; -
11;2009-12-07 11:00:00;0.5;0.75;0.8;0.63;0.65;0.54;2.4;1.9;0.6;;;;;;;;;;0.44;0.3;0.3;;;;;;;;;4580;4840;;41.4;51.4;хорошо;отлично;хорошо;ВИК-3 №007;10 - 1000*;75653; -
11;2010-01-11 10:30:00;0.8;1.2;0.93;0.95;0.99;0.73;2.77;2.95;0.9;;;;;;;;;;1.1;0.56;0.84;;;;;;;;;4594;4980;;38.8;47.6;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000*;76493;пульс.звук ЦБН
11;2010-02-09 09:00:00;0.73;1.76;1.34;1.22;1.77;0.97;3.24;4.33;1.16;;;;;;;;;;1.03;0.59;0.99;;;;;;;;;4742;5222;;37.1;47.5;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000*;77187; -
11;2010-06-16 08:30:00;0.7;0.7;0.9;1.3;0.9;0.6;2.1;2.3;0.5;;;;;;;;;;0.4;0.3;0.3;;;;;;;;;4570;4790;;32.4;38.6;хорошо;отлично;хорошо;SKF-GX,№71014;10 - 1000*;77469; -
11;2010-06-22 10:30:00;0.4;0.7;0.9;0.7;0.5;0.6;3.5;2.5;0.6;;;;;;;;;;0.5;0.4;0.3;;;;;;;;;4860;4830;;39.5;44.5;хорошо;отлично;хорошо;ВИК-3 №7;10 - 1000*;77497; -
11;2010-07-14 14:30:00;0.4;0.6;1;0.8;0.5;0.4;1.5;1.4;0.4;;;;;;;;;;0.6;0.3;0.4;;;;;;;;;4720;4615;;43.9;50;отлично;отлично;отлично;ВИК-3 №7;10 - 1000*;78028; -
11;2010-10-22 14:00:00;2.5;2.1;2.6;1.5;2.4;1.1;2.9;4.6;0.8;;;;;;;;;;1.3;1.2;1.5;;;;;;;;;4830;4975;;31.75;44;допустимо;отлично;допустимо;ВИК-3 №7;10 - 5000;78892; -
11;2010-11-23 08:10:00;3.7;1.7;2;1.8;1.2;1.1;2.1;1.9;0.4;;;;;;;;;;0.7;0.7;1.5;;;;;;;;;4622;4630;;37.7;44.1;хорошо;отлично;хорошо;ВИК-3 №7;10 - 5000;79655;поправка по спектру
11;2010-12-16 08:00:00;1.7;1.4;1.6;2.1;1.3;1.3;1.8;1.1;0.5;;;;;;;;;;0.9;0.4;1.8;;;;;;;;;4595;4705;;37.1;43.6;хорошо;хорошо;хорошо;ВИК-3 №7;10 - 5000;80207; -
11;2011-01-31 15:00:00;0.8;1.2;2.2;0.9;1.1;0.6;2.6;2.7;0.9;;;;;;;;;;1.4;0.4;1.5;;;;;;;;;4740;4920;;36.8;44;хорошо;отлично;хорошо;ВК-5М №12628;10 - 1000;81318; -
